"trial_type","trial_index","time_elapsed","internal_node_id","value","rt","stimulus","key_press","responses","success","hand","test","gap","finger","cue","con","correct_response","correct"
"pavlovia","0","4","0.0-0.0","","","","","","","","","","","","","",""
"call-function","1","5","0.0-1.0","","","","","","","","","","","","","",""
"html-keyboard-response","2","3158","0.0-2.0","","3151.2400000000307","<div class = 'my_window'><p><h1>Welcome!</h1><br><p><p>This experiment is adminterested by Carl Michael Galang (McMaster University), Dr. Emiel Cracco (Ghent University), Dr. Marcel Brass (Humboldt University of Berlin), & Dr. Sukhvinder Obhi (McMaster University).</p><p>The purpose of this study is to explore basic perceptual processing mechanisms.</p><p>Information gathered during this study will be written up for publication in an academic journal. While there are no direct benefits to you taking part in this study (other than learning more about the research topic and getting paid on Prolific), the results of this study will provide us with a better understanding of perceptual and sensory processes. To learn about this study, particularly in the terms of any associated risks or harms, how confidentiality and anonymity will be handled, withdrawal procedures, incentives that are promised, how to obtain information about the results, etc., please read the accompanying letter of information - <a href='LOI.pdf' target='_blank'>Click Here</a> (this will open a new window).</p><p>This study should take around 10min to complete.</p><p>If you have questions or need more information about the study itself, please contact me at: galangc@mcmaster.ca. This study has been reviewed by the McMaster University Research Ethics Board and received ethics clearance. If you have concerns or questions about your rights as a participant or about the way the study is conducted, please contact the McMaster Research Ethics Secretariat at ethicsoffice@mcmaster.ca.</p><br><p><h1>CONSENT</h1></p><p>I have read the information presented in the letter of information and I agree to participate in this study.</p><p>By pressing Enter, I consent to the above.<p>","13","","","","","","","","","",""
"survey-html-form","3","13214","0.0-3.0","","10054.815000000019","","","{""1"":""5f05e968e74e9a0c5ec39518""}","","","","","","","","",""
"fullscreen","4","16172","0.0-4.0","","","","","","true","","","","","","","",""
"call-function","5","16173","0.0-5.0","","","","","","","","","","","","","",""
"html-keyboard-response","6","20005","0.0-6.0","","3827.9449999999997","<div class = 'my_window'><h1>Instructions</h1><p>Your task in this experiment is to respond to the letters I or M as they appear on the screen. Unlike most experiments, your task will be to <strong><u>release</u></strong> keys (not push).</p><p>Before each trial starts, please ensure that you keep the <strong><u>V key</u></strong> and <strong><u>B key</u></strong> depressed with your <strong><u>right index finger</u></strong> on the <strong><u>V key</u></strong> and your <strong><u>right middle finger</u></strong> on the <strong><u>B key</u></strong> (see image below). Responses on this experiment will consist of lifting your <strong><u>right index finger</u></strong> to release the <strong><u>V key</u></strong> if you see the letter <strong><u>I</u></strong> or lifting your <strong><u>right middle finger</u></strong> to release the <strong><u>B key</u></strong> if you see the letter <strong><u>M</u></strong> as fast as you can. It is important that you <strong><u>only use your right hand</u></strong> to do the task.</p><p><img src='keyboard_img.png'></p><p>While you complete this task, there will be a couple of hands moving in the background. Ignore them and focus on the task.</p><p>Press ENTER to continue.</p></div>","13","","","","","","","","","",""
"html-keyboard-response","7","20673","0.0-7.0","","667.4249999999811","<div class = 'my_window'><h1>Practice</h1><p>You will first do a practice phase. In the practice phase, you will get feedback on your performance. The practice phase contains 10 trials, but will add an extra trial every time you respond incorrectly.</p><p><p>Before each trial starts, please ensure that you keep the <strong><u>V key</u></strong> and <strong><u>B key</u></strong> depressed with your <strong><u>right index finger</u></strong> on the <strong><u>V key</u></strong> and your <strong><u>right middle finger</u></strong> on the <strong><u>B key</u></strong> (see image below). Responses on this experiment will consist of lifting your <strong><u>right index finger</u></strong> to release the <strong><u>V key</u></strong> if you see the letter <strong><u>I</u></strong> or lifting your <strong><u>right middle finger</u></strong> to release the <strong><u>B key</u></strong> if you see the letter <strong><u>M</u></strong> as fast as you can. It is important that you <strong><u>only use your right hand</u></strong> to do the task.</p><p><img src='keyboard_img.png'></p><p>While you complete this task, there will be a couple of hands moving in the background. Ignore them and focus on the task.</p><p>This is a reaction time experiment, so please try to respond as fast as possible while at the same time minimizing mistakes.</p><p>Press ENTER to begin.</p></div>","13","","","","","","","","","",""
"fixation-image-keyboard-release-original","142","23402","0.0-8.0-1.0","","1039.3549999999996","Stim/Stim-GB/II_M.PNG","86","","","2","exp","700","1","1","IC","b","false"
"html-keyboard-response","143","24517","0.0-8.0-2.0","","null","<p> INCORRECT </p>","null","","","","","","","","","",""
"fixation-image-keyboard-release-original","144","26220","0.0-8.1-1.1","","688.8600000000333","Stim/Stim-GB/MM_M.PNG","66","","","2","exp","100","2","1","C","b","true"
"html-keyboard-response","145","27331","0.0-8.1-2.1","","null","<p> CORRECT </p>","null","","","","","","","","","",""
"fixation-image-keyboard-release-original","146","28877","0.0-9.0-1.0","","539.8999999999869","Stim/Stim-GB/II_M.PNG","66","","","2","exp","400","1","1","IC","b","true"
"html-keyboard-response","147","29993","0.0-9.0-2.0","","null","<p> CORRECT </p>","null","","","","","","","","","",""
"fixation-image-keyboard-release-original","148","31505","0.0-10.0-1.0","","509.11500000000524","Stim/Stim-BG/MM_M.PNG","66","","","2","exp","700","2","1","C","b","true"
"html-keyboard-response","149","32619","0.0-10.0-2.0","","null","<p> CORRECT </p>","null","","","","","","","","","",""
"fixation-image-keyboard-release-original","169","34253","0.0-11.0-1.0","","531.2749999999942","Stim/Stim-GB/MM_M.PNG","66","","","2","exp","100","2","1","C","b","true"
"html-keyboard-response","170","35374","0.0-11.0-2.0","","null","<p> CORRECT </p>","null","","","","","","","","","",""
"fixation-image-keyboard-release-original","214","37174","0.0-12.0-1.0","","575.7800000000061","Stim/Stim-GB/IN_I.PNG","86","","","1","exp","700","1","0","C","v","true"
"html-keyboard-response","215","38283","0.0-12.0-2.0","","null","<p> CORRECT </p>","null","","","","","","","","","",""
"fixation-image-keyboard-release-original","552","41510","0.0-13.0-1.0","","498.42000000000553","Stim/Stim-GB/NI_M.PNG","66","","","1","exp","400","1","1","IC","b","true"
"html-keyboard-response","553","42632","0.0-13.0-2.0","","null","<p> CORRECT </p>","null","","","","","","","","","",""
"fixation-image-keyboard-release-original","554","44279","0.0-14.0-1.0","","642.0749999999753","Stim/Stim-BG/II_M.PNG","66","","","2","exp","400","1","1","IC","b","true"
"html-keyboard-response","555","45388","0.0-14.0-2.0","","null","<p> CORRECT </p>","null","","","","","","","","","",""
"fixation-image-keyboard-release-original","556","46888","0.0-15.0-1.0","","491.074999999968","Stim/Stim-GB/MM_M.PNG","66","","","2","exp","700","2","1","C","b","true"
"html-keyboard-response","557","47996","0.0-15.0-2.0","","null","<p> CORRECT </p>","null","","","","","","","","","",""
"fixation-image-keyboard-release-original","558","49506","0.0-16.0-1.0","","504.94000000003143","Stim/Stim-GB/MN_M.PNG","66","","","1","exp","400","2","1","C","b","true"
"html-keyboard-response","559","50621","0.0-16.0-2.0","","null","<p> CORRECT </p>","null","","","","","","","","","",""
"fixation-image-keyboard-release-original","560","52074","0.0-17.0-1.0","","434.80500000003667","Stim/Stim-GB/II_M.PNG","66","","","2","exp","100","1","1","IC","b","true"
"html-keyboard-response","561","53193","0.0-17.0-2.0","","null","<p> CORRECT </p>","null","","","","","","","","","",""
"call-function","562","53194","0.0-18.0","","","","","","","","","","","","","",""
"survey-html-form","563","58405","0.0-19.0","","5202.850000000013","","","{""hands"":""Right""}","","","","","","","","",""
"html-keyboard-response","564","65573","0.0-20.0","","7167.424999999974","If you are using <strong><u>just</u></strong> your <strong></u>right hand</u></strong>, then good job! If not, please do so in the main part of the experiment.<br><br>Press Enter to continue","13","","","","","","","","","",""
"html-keyboard-response","565","73755","0.0-21.0","","8179.869999999995","<div class = 'my_window'><h1>Main Trials</h1><p>Good Job! We will now begin the main trials. In the main trials, you will <strong>not</strong> get feedback. There are 192 trials overall. You will get a self-paced break every 48 trials.</p><p>Instructions Reminder: <p>Before each trial starts, please ensure that you keep the <strong><u>V key</u></strong> and <strong><u>B key</u></strong> depressed with your <strong><u>right index finger</u></strong> on the <strong><u>V key</u></strong> and your <strong><u>right middle finger</u></strong> on the <strong><u>B key</u></strong> (see image below). Responses on this experiment will consist of lifting your <strong><u>right index finger</u></strong> to release the <strong><u>V key</u></strong> if you see the letter <strong><u>I</u></strong> or lifting your <strong><u>right middle finger</u></strong> to release the <strong><u>B key</u></strong> if you see the letter <strong><u>M</u></strong> as fast as you can. It is important that you <strong><u>only use your right hand</u></strong> to do the task.</p><p><img src='keyboard_img.png'></p><p>While you complete this task, there will be a couple of hands moving in the background. Ignore them and focus on the task.</p><p>Remember: this is a reaction time experiment, so please try to respond as fast as possible while at the same time minimizing mistakes.</p><p>Press ENTER to begin.</p></div>","13","","","","","","","","","",""
"call-function","566","73755","0.0-22.0","","","","","","","","","","","","","",""
"fixation-image-keyboard-release-original","920","76960","0.0-23.0-1.0","","452.0999999999767","Stim/Stim-BG/NM_M.PNG","66","","","1","exp","100","2","1","C","b","true"
"fixation-image-keyboard-release-original","949","79519","0.0-23.0-1.1","","410.1449999999895","Stim/Stim-GB/II_M.PNG","66","","","2","exp","100","1","1","IC","b","true"
"fixation-image-keyboard-release-original","950","82081","0.0-23.0-1.2","","551.3749999999563","Stim/Stim-GB/MN_I.PNG","86","","","1","exp","100","2","0","IC","v","true"
"fixation-image-keyboard-release-original","951","84612","0.0-23.0-1.3","","523.3949999999895","Stim/Stim-BG/MM_I.PNG","86","","","2","exp","100","2","0","IC","v","true"
"fixation-image-keyboard-release-original","952","87149","0.0-23.0-1.4","","519.6700000000128","Stim/Stim-BG/MM_M.PNG","66","","","2","exp","100","2","1","C","b","true"
"fixation-image-keyboard-release-original","953","89840","0.0-23.0-1.5","","669.8999999999796","Stim/Stim-BG/MN_M.PNG","66","","","1","exp","400","2","1","C","b","true"
"fixation-image-keyboard-release-original","954","92360","0.0-23.0-1.6","","513.1850000000122","Stim/Stim-BG/II_I.PNG","86","","","2","exp","400","1","0","C","v","true"
"fixation-image-keyboard-release-original","955","94750","0.0-23.0-1.7","","371.97000000003027","Stim/Stim-GB/NI_M.PNG","66","","","1","exp","100","1","1","IC","b","true"
"fixation-image-keyboard-release-original","956","97176","0.0-23.0-1.8","","415.70500000000175","Stim/Stim-GB/IN_I.PNG","86","","","1","exp","400","1","0","C","v","true"
"fixation-image-keyboard-release-original","957","99678","0.0-23.0-1.9","","492.3249999999971","Stim/Stim-BG/NI_I.PNG","86","","","1","exp","400","1","0","C","v","true"
"fixation-image-keyboard-release-original","958","102140","0.0-23.0-1.10","","448.08499999999185","Stim/Stim-BG/MM_M.PNG","66","","","2","exp","100","2","1","C","b","true"
"fixation-image-keyboard-release-original","959","104616","0.0-23.0-1.11","","467.99999999995634","Stim/Stim-GB/II_I.PNG","86","","","2","exp","700","1","0","C","v","true"
"fixation-image-keyboard-release-original","960","107324","0.0-23.0-1.12","","675.9650000000111","Stim/Stim-GB/MN_M.PNG","66","","","1","exp","400","2","1","C","b","true"
"fixation-image-keyboard-release-original","961","109800","0.0-23.0-1.13","","464.74499999999534","Stim/Stim-GB/II_M.PNG","66","","","2","exp","700","1","1","IC","b","true"
"fixation-image-keyboard-release-original","962","112334","0.0-23.0-1.14","","527.6049999999959","Stim/Stim-BG/NM_M.PNG","66","","","1","exp","700","2","1","C","b","true"
"fixation-image-keyboard-release-original","963","114844","0.0-23.0-1.15","","497.9700000000157","Stim/Stim-BG/NM_M.PNG","66","","","1","exp","400","2","1","C","b","true"
"fixation-image-keyboard-release-original","964","117290","0.0-23.0-1.16","","435.929999999993","Stim/Stim-BG/II_I.PNG","86","","","2","exp","100","1","0","C","v","true"
"fixation-image-keyboard-release-original","965","119791","0.0-23.0-1.17","","494.6849999999977","Stim/Stim-GB/NM_M.PNG","66","","","1","exp","100","2","1","C","b","true"
"fixation-image-keyboard-release-original","966","122262","0.0-23.0-1.18","","458.8850000000093","Stim/Stim-GB/NI_M.PNG","66","","","1","exp","400","1","1","IC","b","true"
"fixation-image-keyboard-release-original","967","124775","0.0-23.0-1.19","","487.4100000000035","Stim/Stim-BG/II_I.PNG","86","","","2","exp","400","1","0","C","v","true"
"fixation-image-keyboard-release-original","968","127251","0.0-23.0-1.20","","466.62999999994645","Stim/Stim-GB/MN_M.PNG","66","","","1","exp","100","2","1","C","b","true"
"fixation-image-keyboard-release-original","969","129813","0.0-23.0-1.21","","555.8200000000361","Stim/Stim-BG/II_M.PNG","66","","","2","exp","400","1","1","IC","b","true"
"fixation-image-keyboard-release-original","970","132272","0.0-23.0-1.22","","441.43499999993946","Stim/Stim-BG/NI_M.PNG","66","","","1","exp","400","1","1","IC","b","true"
"fixation-image-keyboard-release-original","971","134713","0.0-23.0-1.23","","421.875","Stim/Stim-BG/MN_M.PNG","66","","","1","exp","100","2","1","C","b","true"
"fixation-image-keyboard-release-original","972","137173","0.0-23.0-1.24","","440.5450000000419","Stim/Stim-GB/IN_M.PNG","66","","","1","exp","700","1","1","IC","b","true"
"fixation-image-keyboard-release-original","973","139599","0.0-23.0-1.25","","396.2300000000105","Stim/Stim-BG/NI_M.PNG","66","","","1","exp","700","1","1","IC","b","true"
"fixation-image-keyboard-release-original","974","142086","0.0-23.0-1.26","","473.37000000005355","Stim/Stim-GB/IN_I.PNG","86","","","1","exp","100","1","0","C","v","true"
"fixation-image-keyboard-release-original","975","144688","0.0-23.0-1.27","","570.3850000000384","Stim/Stim-BG/MN_I.PNG","86","","","1","exp","700","2","0","IC","v","true"
"fixation-image-keyboard-release-original","976","147286","0.0-23.0-1.28","","589.7200000000012","Stim/Stim-BG/IN_M.PNG","66","","","1","exp","100","1","1","IC","b","true"
"fixation-image-keyboard-release-original","977","149848","0.0-23.0-1.29","","544.3550000000105","Stim/Stim-BG/II_M.PNG","66","","","2","exp","400","1","1","IC","b","true"
"fixation-image-keyboard-release-original","978","152445","0.0-23.0-1.30","","586.9700000000594","Stim/Stim-BG/NI_I.PNG","86","","","1","exp","700","1","0","C","v","true"
"fixation-image-keyboard-release-original","979","155001","0.0-23.0-1.31","","543.8000000000466","Stim/Stim-BG/MM_M.PNG","66","","","2","exp","700","2","1","C","b","true"
"fixation-image-keyboard-release-original","980","157464","0.0-23.0-1.32","","453.97000000003027","Stim/Stim-BG/II_M.PNG","66","","","2","exp","700","1","1","IC","b","true"
"fixation-image-keyboard-release-original","981","159986","0.0-23.0-1.33","","519.6750000000175","Stim/Stim-GB/MM_I.PNG","86","","","2","exp","700","2","0","IC","v","true"
"fixation-image-keyboard-release-original","982","162653","0.0-23.0-1.34","","650.8749999999418","Stim/Stim-GB/MM_I.PNG","86","","","2","exp","700","2","0","IC","v","true"
"fixation-image-keyboard-release-original","983","165138","0.0-23.0-1.35","","473.5449999999255","Stim/Stim-BG/NM_I.PNG","86","","","1","exp","700","2","0","IC","v","true"
"fixation-image-keyboard-release-original","984","167601","0.0-23.0-1.36","","437.1349999998929","Stim/Stim-BG/II_M.PNG","66","","","2","exp","700","1","1","IC","b","true"
"fixation-image-keyboard-release-original","985","170111","0.0-23.0-1.37","","499.57500000004075","Stim/Stim-BG/MM_I.PNG","86","","","2","exp","700","2","0","IC","v","true"
"fixation-image-keyboard-release-original","986","172617","0.0-23.0-1.38","","491.2499999999127","Stim/Stim-BG/IN_M.PNG","66","","","1","exp","400","1","1","IC","b","true"
"fixation-image-keyboard-release-original","987","175094","0.0-23.0-1.39","","463.6950000000361","Stim/Stim-BG/NI_M.PNG","66","","","1","exp","100","1","1","IC","b","true"
"fixation-image-keyboard-release-original","988","177549","0.0-23.0-1.40","","432.6599999999453","Stim/Stim-GB/II_I.PNG","86","","","2","exp","400","1","0","C","v","true"
"fixation-image-keyboard-release-original","989","180053","0.0-23.0-1.41","","482.6600000000035","Stim/Stim-BG/IN_M.PNG","66","","","1","exp","700","1","1","IC","b","true"
"fixation-image-keyboard-release-original","990","182513","0.0-23.0-1.42","","445.32500000004075","Stim/Stim-BG/MN_I.PNG","66","","","1","exp","400","2","0","IC","v","false"
"fixation-image-keyboard-release-original","991","184992","0.0-23.0-1.43","","464.4200000000419","Stim/Stim-GB/NM_I.PNG","86","","","1","exp","400","2","0","IC","v","true"
"fixation-image-keyboard-release-original","992","187978","0.0-23.0-1.44","","980.7000000000698","Stim/Stim-BG/NI_I.PNG","86","","","1","exp","400","1","0","C","v","true"
"fixation-image-keyboard-release-original","993","190667","0.0-23.0-1.45","","675.0600000000268","Stim/Stim-BG/MM_I.PNG","86","","","2","exp","400","2","0","IC","v","true"
"fixation-image-keyboard-release-original","994","193294","0.0-23.0-1.46","","609.9550000000163","Stim/Stim-BG/II_I.PNG","86","","","2","exp","100","1","0","C","v","true"
"fixation-image-keyboard-release-original","995","195784","0.0-23.0-1.47","","476.10000000009313","Stim/Stim-GB/IN_M.PNG","66","","","1","exp","100","1","1","IC","b","true"
"html-keyboard-response","996","199148","0.0-23.0-2.47-0.47","","2359.9950000000244","Take a break. Feel free to start again by pressing Enter.","13","","","","","","","","","",""
"fixation-image-keyboard-release-original","1201","201543","0.0-23.0-1.48","","381.0449999999837","Stim/Stim-GB/NM_M.PNG","66","","","1","exp","400","2","1","C","b","true"
"fixation-image-keyboard-release-original","1202","203935","0.0-23.0-1.49","","377.6050000000105","Stim/Stim-GB/II_I.PNG","86","","","2","exp","100","1","0","C","v","true"
"fixation-image-keyboard-release-original","1203","206370","0.0-23.0-1.50","","413.9800000000396","Stim/Stim-GB/MM_M.PNG","66","","","2","exp","700","2","1","C","b","true"
"fixation-image-keyboard-release-original","1204","208865","0.0-23.0-1.51","","478.66499999997905","Stim/Stim-BG/IN_I.PNG","86","","","1","exp","100","1","0","C","v","true"
"fixation-image-keyboard-release-original","1205","211316","0.0-23.0-1.52","","424.99499999996624","Stim/Stim-GB/MN_M.PNG","66","","","1","exp","100","2","1","C","b","true"
"fixation-image-keyboard-release-original","1206","213873","0.0-23.0-1.53","","528.320000000007","Stim/Stim-GB/IN_M.PNG","66","","","1","exp","100","1","1","IC","b","true"
"fixation-image-keyboard-release-original","1207","216367","0.0-23.0-1.54","","481.04999999998836","Stim/Stim-GB/NI_I.PNG","86","","","1","exp","400","1","0","C","v","true"
"fixation-image-keyboard-release-original","1208","219392","0.0-23.0-1.55","","1014.655000000057","Stim/Stim-BG/IN_I.PNG","86","","","1","exp","100","1","0","C","v","true"
"fixation-image-keyboard-release-original","1209","222062","0.0-23.0-1.56","","658.9999999999709","Stim/Stim-GB/IN_M.PNG","66","","","1","exp","400","1","1","IC","b","true"
"fixation-image-keyboard-release-original","1210","224637","0.0-23.0-1.57","","560.1999999998952","Stim/Stim-BG/NM_M.PNG","66","","","1","exp","700","2","1","C","b","true"
"fixation-image-keyboard-release-original","1211","227462","0.0-23.0-1.58","","792.219999999943","Stim/Stim-GB/NM_I.PNG","86","","","1","exp","700","2","0","IC","v","true"
"fixation-image-keyboard-release-original","1212","230103","0.0-23.0-1.59","","626.3149999999732","Stim/Stim-BG/MM_I.PNG","66","","","2","exp","100","2","0","IC","v","false"
"fixation-image-keyboard-release-original","1213","232657","0.0-23.0-1.60","","528.1149999999616","Stim/Stim-GB/NI_I.PNG","86","","","1","exp","700","1","0","C","v","true"
"fixation-image-keyboard-release-original","1214","235197","0.0-23.0-1.61","","522.5450000000419","Stim/Stim-GB/MM_M.PNG","66","","","2","exp","700","2","1","C","b","true"
"fixation-image-keyboard-release-original","1215","237685","0.0-23.0-1.62","","470.0900000000256","Stim/Stim-BG/NM_I.PNG","66","","","1","exp","400","2","0","IC","v","false"
"fixation-image-keyboard-release-original","1216","240300","0.0-23.0-1.63","","594.9049999999406","Stim/Stim-GB/MM_I.PNG","66","","","2","exp","700","2","0","IC","v","false"
"fixation-image-keyboard-release-original","1217","242758","0.0-23.0-1.64","","441.5999999999767","Stim/Stim-BG/MM_I.PNG","86","","","2","exp","100","2","0","IC","v","true"
"fixation-image-keyboard-release-original","1218","245285","0.0-23.0-1.65","","512.634999999922","Stim/Stim-GB/MM_M.PNG","66","","","2","exp","100","2","1","C","b","true"
"fixation-image-keyboard-release-original","1219","247848","0.0-23.0-1.66","","550.2599999999802","Stim/Stim-GB/MN_M.PNG","66","","","1","exp","400","2","1","C","b","true"
"fixation-image-keyboard-release-original","1220","250369","0.0-23.0-1.67","","502.929999999993","Stim/Stim-GB/MM_I.PNG","86","","","2","exp","400","2","0","IC","v","true"
